Local Path,Status,Message,URL,sector,TIC,pipeline
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093830111-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093830111-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93830111,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318607540527504768-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318607540527504768-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93830111,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093831298-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093831298-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93831298,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318581530206048256-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318581530206048256-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93831298,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093832146-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093832146-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93832146,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318551740311805440-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318551740311805440-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93832146,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093832296-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093832296-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93832296,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318504426950057728-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318504426950057728-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93832296,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093832597-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093832597-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93832597,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318502743323310848-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318502743323310848-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93832597,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833197-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833197-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93833197,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318490476885356928-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318490476885356928-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93833197,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318490476885356928-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318490476885356928-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93833197,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833201-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833201-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93833201,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318490545615836032-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318490545615836032-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93833201,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318490545615836032-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318490545615836032-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93833201,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833575-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833575-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93833575,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833575-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833575-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93833575,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318477759489411072-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318477759489411072-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93833575,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318477759489411072-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318477759489411072-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93833575,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833806-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833806-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93833806,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093833806-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093833806-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93833806,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318476423763513344-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318476423763513344-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93833806,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318476423763513344-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318476423763513344-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93833806,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093834269-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093834269-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93834269,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093834269-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093834269-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93834269,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318282566122736256-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318282566122736256-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93834269,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318282566122736256-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318282566122736256-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93834269,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093835400-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093835400-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93835400,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093835400-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093835400-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93835400,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317886329617953536-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317886329617953536-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93835400,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317886329617953536-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317886329617953536-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93835400,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093835716-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093835716-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93835716,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093835716-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093835716-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93835716,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317887802784122880-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317887802784122880-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93835716,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317887802784122880-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317887802784122880-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93835716,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093836256-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093836256-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93836256,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093836256-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093836256-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93836256,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318277412161521024-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318277412161521024-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93836256,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318277412161521024-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318277412161521024-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93836256,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093836787-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093836787-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93836787,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093836787-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093836787-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 93836787,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318283012799031808-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318283012799031808-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93836787,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318283012799031808-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318283012799031808-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 93836787,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000093836787_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000093836787_tess_v01_llc.fits,COMPLETE,,,9,TIC 93836787,QLP
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093911997-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093911997-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93911997,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093912230-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093912230-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93912230,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318500063263771008-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318500063263771008-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93912230,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093912319-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093912319-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93912319,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318500303781947776-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318500303781947776-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93912319,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093912428-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093912428-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93912428,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318503533597353856-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318503533597353856-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93912428,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093912895-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093912895-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93912895,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318575482892257536-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318575482892257536-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93912895,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093912903-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093912903-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93912903,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318575654690961152-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318575654690961152-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93912903,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0093914694-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0093914694-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 93914694,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318608536959995648-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318608536959995648-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 93914694,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000093914694_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000093914694_tess_v01_llc.fits,COMPLETE,,,9,TIC 93914694,QLP
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094103243-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094103243-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94103243,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318536037910263808-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318536037910263808-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94103243,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094103916-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094103916-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94103916,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318524183800706048-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318524183800706048-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94103916,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094104511-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094104511-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94104511,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094104642-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094104642-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94104642,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094105182-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094105182-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94105182,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318480748787498112-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318480748787498112-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94105182,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094105777-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094105777-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94105777,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094105777-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094105777-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 94105777,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318289472429930112-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318289472429930112-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94105777,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318289472429930112-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318289472429930112-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 94105777,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094107183-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094107183-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94107183,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094107183-s0009_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094107183-s0009_tess_v1_llc.fits,COMPLETE,,,9,TIC 94107183,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094107183-s0010_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094107183-s0010_tess_v1_llc.fits,COMPLETE,,,10,TIC 94107183,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94107183,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 94107183,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0010-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005317884439832479872-0010-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,10,TIC 94107183,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000094107183_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000094107183_tess_v01_llc.fits,COMPLETE,,,9,TIC 94107183,QLP
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0010-0000000094107183_tess_v01_llc/hlsp_qlp_tess_ffi_s0010-0000000094107183_tess_v01_llc.fits,COMPLETE,,,10,TIC 94107183,QLP
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094182717-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094182717-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94182717,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318272670517874560-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318272670517874560-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94182717,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318272670517874560-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318272670517874560-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 94182717,CDIPS
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000094182717_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000094182717_tess_v01_llc.fits,COMPLETE,,,9,TIC 94182717,QLP
./mastDownload/HLSP/hlsp_qlp_tess_ffi_s0009-0000000094182725_tess_v01_llc/hlsp_qlp_tess_ffi_s0009-0000000094182725_tess_v01_llc.fits,COMPLETE,,,0,TIC 94182717,QLP
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094182756-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094182756-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94182756,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318273323353105536-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318273323353105536-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94182756,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318273323353105536-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318273323353105536-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 94182756,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094183782-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094183782-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94183782,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318293526879324288-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318293526879324288-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94183782,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094184079-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094184079-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94184079,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318505285944674432-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318505285944674432-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94184079,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094184554-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094184554-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94184554,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318508309601658496-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318508309601658496-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94184554,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094184691-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094184691-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94184691,PATHOS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0812594503-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0812594503-s0008_tess_v1_llc.fits,COMPLETE,,,0,TIC 94184691,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318510332522027008-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318510332522027008-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94184691,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318510336826176384-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318510336826176384-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,0,TIC 94184691,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094185042-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094185042-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94185042,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318513459254598528-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318513459254598528-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94185042,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0094185045-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0094185045-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 94185045,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318513532282032512-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318513532282032512-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 94185045,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144752281-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144752281-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475228,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318521671232021632-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318521671232021632-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475228,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144755157-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144755157-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475515,PATHOS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318269371982962432-0008-cam3-ccd4_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318269371982962432-0008-cam3-ccd4_tess_v01_llc.fits,COMPLETE,,,8,TIC 14475515,CDIPS
./mastDownload/HLSP/hlsp_cdips_tess_ffi_gaiatwo0005318269371982962432-0009-cam3-ccd3_tess_v01_llc/hlsp_cdips_tess_ffi_gaiatwo0005318269371982962432-0009-cam3-ccd3_tess_v01_llc.fits,COMPLETE,,,9,TIC 14475515,CDIPS
./mastDownload/HLSP/hlsp_pathos_tess_lightcurve_tic-0144755455-s0008_tess_v1_llc/hlsp_pathos_tess_lightcurve_tic-0144755455-s0008_tess_v1_llc.fits,COMPLETE,,,8,TIC 14475545,PATHOS
