angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.194920,3817821030987102659,0,5589205976408906112,,,,17.12333439479518,18.714567771962273,15.895612061843472,,,,110.01969797122734,-37.06555499463665,3.303463541550063,0.05493215,-10.464348722131328,6.305282549248771,0.055664733,0.06520265,0.984747,17.1233,3.342187541550063,0.8908514941666924,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,29790563,110.01975607167,-37.06558296391,,,,07200474-3703560,,J072004.73-370355.9,5589205976408906112,,,STAR,tmgaia2,tmgaia2,-10.431,0.138,6.297,0.140,gaia2,3.4760,0.0829,,,17.155800,0.001417,15.830,0.009,cdwrf,cdwrf,3273.0,157.0,4.7845,0.0093,,,0.447,0.016,0.443,0.023,285.5900,6.8195,0.0920,0.0018,6.6590,6.9800,110.01969978703,-37.06555585266
0.188788,3817821030987102599,0,5589209103145039104,,,,16.41047884305093,17.977647690151684,15.162005039386095,,,,109.94638138768903,-37.0486436136663,2.77898955253425,0.055704236,-9.07683787873369,5.821794641014135,0.056958042,0.06641666,1.458729,16.410446,2.82076855253425,0.5154669909802438,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,29790589,109.94643943879,-37.04866817849,,,,07194714-3702551,,J071947.13-370255.1,5589209103145039104,,,STAR,tmgaia2,tmgaia2,-10.464,3.153,5.503,3.153,hsoy,,,,,16.421101,0.002227,15.101,0.008,cdwrf,cdwrf,3283.0,157.0,4.6058,0.0188,,,0.655,0.027,0.631,0.025,,,,,,,109.94638299083,-37.04864448675
0.195445,3817821030987105790,0,5589210885554566144,,,,18.898272484987956,21.037792931982782,17.50831829599666,,,,109.96047269791109,-36.93635659348291,3.27542021505663,0.1905821,-10.167939320956267,6.3329018398976755,0.21212363,0.23463315,1.1340239,18.872649163439664,3.27542021505663,1.0,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,29790762,109.96053158418,-36.93638364944,,,,07195052-3656110,,,5589210885554566144,,,STAR,tmgaia2,tmgaia2,-10.617,0.421,6.091,0.434,gaia2,3.3294,0.2359,,,18.914200,0.002237,17.352,0.017,cdwrf,cdwrf,2988.0,163.0,4.9378,0.0168,,,0.289,0.023,0.264,0.031,300.3720,21.9815,0.0929,0.0054,20.4050,23.5580,109.96047439265,-36.93635742586
0.189446,3817821030987105833,0,5589212332960405632,,,,16.849992399871347,18.331372480733037,15.668554797045754,,,,109.99813131632455,-36.92455541979746,3.169252449263232,0.054579698,-10.373194368073909,5.8246365364149675,0.05784862,0.062462643,1.0464009,16.849958,3.2065974492632323,0.7420013441296115,0.0,0.3231041967901454,1.0,9.63E-4,109.99813310943,-36.9245562415,5589212332960405632,3.12675674486708,-10.3134711399826,5.81236192001754,,231,16.874252,2.6478243,0.8,Collinder_135,3247.7732,109.99818898649,-36.92458130706,29790781,109.99818865590,-36.92458126692,,,,07195956-3655284,,J071959.55-365528.3,5589212332960405632,,,STAR,tmgaia2,tmgaia2,-10.314,0.138,5.812,0.140,gaia2,3.1268,0.0827,18.124,0.053,16.874300,0.001312,15.618,0.009,cdwrf,cdwrf,3355.0,157.0,4.7373,0.0119,,,0.500,0.018,0.498,0.023,317.2600,8.3980,0.0975,0.0020,8.1800,8.6160,109.99813310943,-36.92455624150
0.183732,3817821030987105811,0,5589212401679864704,,,,18.10827107979341,19.953434737956684,16.722473783697346,,,,109.982621280425,-36.9071995503619,3.075373864644658,0.13995337,-9.496275989223717,5.766517830238756,0.15696253,0.16572164,1.2293115,18.082647163439663,3.075373864644658,0.7449431354040753,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,29790808,109.98267631291,-36.90722540287,,,,07195584-3654259,,J071955.82-365425.8,5589212401679864704,,,STAR,tmgaia2,tmgaia2,-9.908,0.336,5.810,0.327,gaia2,2.8489,0.1889,,,18.087400,0.002526,16.623,0.011,cdwrf,cdwrf,3086.0,160.0,4.8124,0.0202,,,0.416,0.026,0.409,0.033,350.0750,23.8775,0.1050,0.0054,22.2820,25.4730,109.98262296354,-36.90720038937
0.209434,3817821030987105821,0,5589212431742838656,,,,18.691620288257766,20.523130222314393,17.35279019933071,,,,109.99003935445054,-36.906183293691406,3.5441739721415306,0.15821375,-11.123344863579554,6.798697386917633,0.17935649,0.19934045,0.98300827,18.66599616343966,3.5441739721415306,0.41255456859334594,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,29790810,109.99010110263,-36.90621406021,,,,07195761-3654223,,J071957.62-365422.1,5589212431742838656,,,STAR,tmgaia2,tmgaia2,-11.112,0.366,6.934,0.371,gaia2,3.6216,0.2125,,,18.710199,0.002479,17.242,0.017,cdwrf,cdwrf,3010.0,164.0,4.9435,0.0119,,,0.284,0.019,0.259,0.028,275.5900,16.6255,0.0871,0.0042,15.6420,17.6090,109.99004127216,-36.90618420404
0.191364,3817821030987117766,0,5589213123234375680,,,,17.32331941635215,19.021506466437422,16.0843193274329,,,,110.06422230977837,-36.83144002586317,3.5590120354679136,0.062966526,-9.634313633253393,6.627433650013913,0.07120278,0.07233645,1.0816048,17.323286,3.5981070354679137,0.9320037412114581,0.0,0.3231041967901454,1.0,0.004309,110.06422400086,-36.83144095334,5589213123234375680,3.42793529209681,-9.88016313928035,6.74858049255908,,248,17.360899,2.8790627,0.9,Collinder_135,3171.026,110.06427580684,-36.83146948111,281354269,110.06427714861,-36.83147000971,,,,07201542-3649533,,J072015.41-364953.1,5589213123234375680,,,STAR,tmgaia2,tmgaia2,-9.880,0.140,6.749,0.149,gaia2,3.4279,0.0786,,,17.360901,0.001353,16.010,0.009,cdwrf,cdwrf,3241.0,158.0,4.8066,0.0081,,,0.422,0.015,0.416,0.022,289.5370,6.6430,0.0894,,,,110.06422400086,-36.83144095334
0.006327,3799789040291566906,0,5589213844784688128,,,,19.53211669543225,21.235200680881242,18.17671204101227,,,,110.39521638074633,-37.10461053024798,3.213953610744458,0.25796708,-10.376853931742783,6.189796199266555,0.27723882,0.27044722,1.0768603,19.532084,3.221174610744458,0.8878675861479853,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,284583555,110.39521828824,-37.10461141056,,,,07213487-3706166,,J072134.85-370616.7,5589213844784688128,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,19.604099,0.004762,18.356,0.029,gbprp,,,,,,,,,,,,,,,,,,110.39521828824,-37.10461141056
0.178988,3799789040291576616,0,5589213943570941696,,,,18.029517861542686,19.754375730768338,16.761271630838024,,,,110.38880182247708,-37.08577051593923,3.2599776584245603,0.08781675,-9.090756689384675,6.011807776870232,0.09685977,0.10088767,1.0925441,18.029484,3.2945806584245605,0.5387368600234865,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,284583588,110.38885352683,-37.08579827770,,,,07213332-3705089,,J072133.32-370508.9,5589213943570941696,,,STAR,tmgaia2,tmgaia2,-9.287,0.206,6.257,0.224,gaia2,3.1648,0.1179,,,18.072300,0.001612,16.670,0.010,cdwrf,cdwrf,3227.0,158.0,4.8423,0.0094,,,0.383,0.017,0.372,0.025,313.8600,11.7310,0.1156,0.0034,11.3010,12.1610,110.38880340362,-37.08577133962
0.189688,3817803438801073595,0,5589233562978653952,,,,17.75575916118482,19.71563245958373,16.432667585112622,,,,110.27227175981706,-36.84359045994326,3.3633662985736517,0.084741816,-10.343499007063057,6.155486437499617,0.09520919,0.09060247,1.0315058,17.730135163439662,3.3633662985736517,1.0,0.0,0.3231041967901454,1.0,0.002897,110.27227356556,-36.84359132919,5589233562978653952,3.26673830388662,-10.183117393877,6.05293684716757,,255,17.762886,3.2586899,0.9,Collinder_135,2911.745,110.27232920395,-36.84361781765,284424394,110.27232835160,-36.84361739045,,,,07210536-3650370,,J072105.36-365036.9,5589233562978653952,,,STAR,tmgaia2,tmgaia2,-10.183,0.188,6.053,0.176,gaia2,3.2667,0.1046,,,17.762899,0.001355,16.321,0.010,cdwrf,cdwrf,3064.0,158.0,4.8185,0.0108,,,0.409,0.018,0.401,0.025,303.9600,9.7485,0.1002,0.0026,9.4420,10.0550,110.27227356556,-36.84359132919
0.180670,3817785846615021255,0,5589243772122287360,,,,15.865606589746514,17.064433486564717,14.774813573132565,,,,110.47452531019916,-36.5811774379167,3.080217213409618,0.027603082,-9.70969082234523,5.794711876472231,0.030722145,0.030958915,1.0226703,15.865574,3.121054213409618,0.7216021682836948,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,284584525,110.47457946225,-36.58120249207,,,268-016535,07215389-3634522,,J072153.87-363452.2,5589243772122287360,,,STAR,tmgaia2,tmgaia2,-9.782,0.075,5.632,0.077,gaia2,2.9834,0.0424,16.345,1.133,15.890200,0.001703,14.756,0.008,cdwrf,cdwrf,3544.0,157.0,4.6024,0.0130,,,0.659,0.021,0.634,0.021,332.0760,4.7095,0.1059,0.0012,4.6440,4.7750,110.47452701607,-36.58117824427
0.184603,3835905798240739772,0,5589257619096313344,,,,17.15259601364169,18.79801964820629,15.91484403671501,,,,109.16598552471683,-37.68800746422388,3.3933393258036744,0.05499679,-9.635402194700116,6.413924198009238,0.05697411,0.06094322,0.9891524,17.152563,3.4319133258036745,0.8629106979231522,0.0,0.3231041967901454,1.0,9.04E-4,109.16598720952,-37.68800836295,5589257619096313344,3.34440632937661,-9.62877200342484,6.35426890146535,,237,17.172663,2.837885,0.9,Collinder_135,3141.6658,109.16603963977,-37.68803597054,22966153,109.16603959739,-37.68803572161,,,,07163984-3741170,,J071639.82-374116.9,5589257619096313344,,,STAR,tmgaia2,tmgaia2,-9.629,0.133,6.354,0.148,gaia2,3.3444,0.0848,,,17.172701,0.002559,15.843,0.009,cdwrf,cdwrf,3261.0,157.0,4.7750,0.0101,,,0.457,0.017,0.454,0.023,296.7610,7.5325,0.0788,0.0016,7.3450,7.7200,109.16598720952,-37.68800836295
0.194430,3835905798240741773,0,5589259268363694080,,,,14.666742535843325,15.514011657802293,13.75655204488524,,,,109.17018876113634,-37.595034273618516,3.3726637087328326,0.01619641,-10.1738898968948,6.4602217514814,0.017164415,0.019727506,0.9981931,14.666709,3.4078227087328328,1.0,0.0,0.3231041967901454,1.0,0.001621,109.1701905625,-37.59503518409,5589259268363694080,3.32586271680301,-10.249845896431,6.52535996681103,,253,14.691008,1.764781,1.0,Collinder_135,5252.35,109.17024582901,-37.5950629857,22966039,109.17024625950,-37.59506327938,,,263-015457,07164085-3735421,,J071640.84-373542.2,5589259268363694080,17755224,,STAR,tmgaia2,tmgaia2,-10.250,0.034,6.525,0.038,gaia2,3.3259,0.0205,15.300,0.137,14.691000,0.001457,13.841,0.006,rered,gaia2,4086.0,122.0,4.4179,,,,0.819,,0.640,,298.0940,1.8340,0.0761,0.0004,1.8230,1.8450,109.17019056250,-37.59503518409
0.176909,3835905798240741881,0,5589260432295621760,,,,15.397784461241063,16.740830013852438,14.24450009134727,,,,109.26748589891422,-37.548412829606804,3.2504487071382844,0.038124204,-10.520685714334967,5.763756503253174,0.04086562,0.042312622,1.7655684,15.397751,3.2925587071382845,0.6449111445733762,0.0,0.3231041967901454,1.0,0.015499,109.26748779588,-37.54841360306,5589260432295621760,3.35896003798637,-9.77112460301519,5.09711996139507,,258,15.429387,2.5008802,0.8,Collinder_135,,109.26754487512,-37.54843844629,22965965,109.26754085852,-37.54843554899,,,263-015538,07170420-3732543,,J071704.20-373254.3,5589260432295621760,17756274,,STAR,tmgaia2,tmgaia2,-9.771,0.087,5.097,0.088,gaia2,3.3590,0.0516,16.661,0.137,15.429400,0.001468,14.328,0.006,rered,gaia2,3597.0,122.0,4.2447,,,,0.892,,0.510,,295.2820,4.5390,0.0870,0.0010,4.4710,4.6070,109.26748779588,-37.54841360306
0.188211,3835905798240741678,0,5589262219001964160,,,,18.314995009670238,20.117060353860246,17.002216283003598,,,,109.07488305786117,-37.5741874502792,3.3429817553774734,0.12621658,-9.877150457135427,6.454942644090095,0.12793383,0.14300239,1.0624571,18.314962,3.3766657553774735,0.9667638496878382,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22938388,109.07493586347,-37.57421878237,,,,07161798-3734271,,J071617.97-373427.1,5589262219001964160,,,STAR,tmgaia2,tmgaia2,-9.395,0.275,7.074,0.273,gaia2,3.5198,0.1701,,,18.356001,0.002467,16.916,0.015,cdwrf,cdwrf,3152.0,162.0,4.9170,0.0088,,,0.308,0.017,0.286,0.026,282.9210,13.9950,0.0695,0.0027,13.3150,14.6750,109.07488482398,-37.57418832294
0.197424,3835905798240741667,0,5589262292020584704,,,,16.48622144718025,17.965877617385104,15.295029680489863,,,,109.05981741852383,-37.57069499999942,3.5198091339182827,0.04369294,-10.284102647123085,6.615835268305892,0.0421962,0.046861067,1.0464483,16.486189,3.5589731339182826,0.9177347180300562,0.0,0.3231041967901454,1.0,0.001987,109.05981924225,-37.57069592757,5589262292020584704,3.41259133324613,-10.4077309458245,6.62635672241941,,246,16.506826,2.6683846,1.0,Collinder_135,3630.341,109.05987508576,-37.5707244037,22938391,109.05987577878,-37.57072445772,,,,07161436-3734145,,J071614.35-373414.5,5589262292020584704,,,STAR,tmgaia2,tmgaia2,-10.408,0.108,6.626,0.109,gaia2,3.4126,0.0666,17.776,0.052,16.506800,0.002022,15.237,0.008,cdwrf,cdwrf,3344.0,157.0,4.7093,0.0112,,,0.532,0.018,0.529,0.022,290.7520,5.6790,0.0704,0.0011,5.5700,5.7880,109.05981924225,-37.57069592757
0.006123,3835905798240743934,0,5589265551898164992,,,,19.97828150961597,21.491660401054403,18.57952655621181,,,,109.12766612940602,-37.41873381513007,3.275655979224213,0.39922005,-9.693589793167824,6.567674275028786,0.47174335,0.41933894,1.121551,19.953898574790244,3.237833979224213,0.7454155822101928,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22938598,109.12766787164,-37.41873480419,,,,07163066-3725077,,J071630.62-372507.4,5589265551898164992,,,STAR,tmgaia2,tmgaia2,,,,,,,,20.835,0.200,20.013000,0.006647,19.048,0.071,gbprp,,,,,,,,,,,,,,,,,,109.12766787164,-37.41873480419
0.181379,3835905798240743929,0,5589265556195684480,,,,15.379298071741097,16.423767156935963,14.360337590123114,,,,109.12418900436842,-37.42476683991,3.180714636183407,0.0234156,-9.573188710281679,6.123045233773432,0.02646727,0.025778167,0.9966693,15.379265,3.218308636183407,0.8786031625635787,0.0,0.3231041967901454,1.0,0.001446,109.1241906807,-37.42476769707,5589265556195684480,3.16738864453343,-9.59622302665062,6.03115188107527,,244,15.397022,2.0571518,1.0,Collinder_135,4653.173,109.12424258041,-37.42479405343,22938585,109.12424270735,-37.42479366451,,,263-015422,07162982-3725292,,J071629.82-372529.1,5589265556195684480,,,STAR,tmgaia2,tmgaia2,-9.596,0.056,6.031,0.053,gaia2,3.1674,0.0312,16.257,0.137,15.397000,0.002018,14.359,0.009,cdwrf,cdwrf,3723.0,157.0,4.5839,0.0128,,,0.682,0.021,0.651,0.021,312.9040,3.0825,0.0844,,,,109.12419068070,-37.42476769707
0.006841,3853937788936265818,0,5589268128880382080,,,,19.525262136854323,20.9475576957244,18.13093311604346,,,,108.78246706504717,-37.60123070173552,3.449343424496194,0.29261145,-10.908107380453957,7.039145742281856,0.33082205,0.4094329,1.0141128,19.502316434943605,3.449343424496194,0.4094001668748977,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22862124,108.78246903385,-37.60123178705,,,,07150779-3736045,,J071507.82-373604.4,5589268128880382080,,,STAR,tmgaia2,tmgaia2,,,,,,,,20.722,0.248,19.556000,0.005894,18.463,0.066,gbprp,,,,,,,,,,,,,,,,,,108.78246903385,-37.60123178705
0.185931,3853937788936267898,0,5589268717291566336,,,,16.12056003149279,17.665886665763075,14.910059049830153,,,,108.88071283187004,-37.58832649435365,3.264278952417656,0.033311497,-9.582046883044988,6.265350530855649,0.035492044,0.039910678,0.9766198,16.120527,3.3060849524176557,0.8309193924890341,0.0,0.3231041967901454,1.0,0.002901,108.88071453067,-37.5883273876,5589268717291566336,3.21443679940019,-9.75949150166324,6.30756907740859,,229,16.148586,2.7562428,1.0,Collinder_135,3429.1306,108.88076657511,-37.58835434034,22866711,108.88076755856,-37.58835454518,,,,07153138-3735180,,J071531.37-373517.9,5589268717291566336,,,STAR,tmgaia2,tmgaia2,-9.759,0.102,6.308,0.100,gaia2,3.2144,0.0641,,,16.148600,0.001435,14.853,0.008,cdwrf,cdwrf,3300.0,157.0,4.6222,0.0131,,,0.635,0.021,0.615,0.021,308.5210,6.1485,0.0667,0.0010,6.0280,6.2690,108.88071453067,-37.58832738760
0.197569,3853937788936268001,0,5589269125311349760,,,,12.659012526960286,13.042749090596269,12.086883324180453,,,,108.98323338354933,-37.544223445674206,3.477904072237141,0.010261604,-10.194969272682822,6.867671917477117,0.0104757,0.011595038,1.0098863,12.658979,3.493996072237141,0.7650993180467386,0.0,0.3231041967901454,1.0,9.92E-4,108.98323513325,-37.54422447097,5589269125311349760,3.39336517585581,-10.2650021746056,6.85985074791697,,191,12.637339,0.96410847,1.0,Collinder_135,5721.9873,108.98329053067,-37.54425396865,22866659,108.98329087481,-37.54425400642,,,263-015330,07155598-3732392,,,5589269125311349760,,,STAR,tmgaia2,tmgaia2,-10.265,0.055,6.860,0.065,gaia2,3.3934,0.0331,12.823,0.046,12.637300,0.001391,12.135,0.006,rered,gaia2,5605.0,134.5,4.5555,0.0809,,,0.869,0.046,0.990,0.120,292.2430,2.8470,0.0675,0.0101,2.8200,2.8740,108.98323513325,-37.54422447097
0.194142,3853920196750228354,0,5589277925701469312,,,,18.041329198397843,19.800585728279394,16.652253763318214,,,,109.14215675415814,-37.35709793719383,3.495097761525476,0.09956827,-10.571031912674545,6.451716340070803,0.12563115,0.11436247,1.0268054,18.041296,3.529859761525476,0.7436886008263687,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22938678,109.14221410517,-37.35712674916,,,,07163413-3721255,,J071634.11-372125.5,5589277925701469312,,,STAR,tmgaia2,tmgaia2,-10.244,0.245,6.496,0.237,gaia2,3.7696,0.1302,,,18.080999,0.002023,16.552,0.015,cdwrf,cdwrf,3199.0,159.0,4.8810,0.0069,,,0.343,0.016,0.326,0.024,263.8030,9.1480,0.0764,0.0021,8.8360,9.4600,109.14215861826,-37.35709878209
0.186121,3853920196750225720,0,5589279506249319040,,,,17.19588401684975,18.879133466736924,15.974063773558012,,,,108.89866314576965,-37.411967893916426,3.323362749061889,0.059797388,-10.21267205369356,5.985313079145463,0.06692598,0.06981186,1.0216157,17.19585,3.3613247490618887,1.0,0.0,0.3231041967901454,1.0,0.004988,108.8986649199,-37.41196872881,5589279506249319040,3.24523916175124,-9.90874422260946,6.08389830255468,,246,17.227108,2.7985058,1.0,Collinder_135,3397.7234,108.89872029089,-37.41199449529,22866497,108.89871863173,-37.41199492337,,,,07153569-3724431,,J071535.67-372443.0,5589279506249319040,,,STAR,tmgaia2,tmgaia2,-9.909,0.146,6.084,0.169,gaia2,3.2452,0.0841,,,17.227100,0.001797,15.894,0.010,cdwrf,cdwrf,3280.0,158.0,4.7788,0.0103,,,0.453,0.017,0.450,0.023,305.7620,7.9340,0.0701,0.0014,7.7320,8.1360,108.89866491990,-37.41196872881
0.176662,3853920196750228111,0,5589281391737556224,,,,19.32995742581782,21.3456743258102,17.967863159130246,,,,108.86640295380381,-37.30855002816778,3.1829085924579146,0.2083788,-10.034042381433855,6.544007794838824,0.24173617,0.25002357,1.0115439,19.30433316343966,3.1829085924579146,0.7764935612350706,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22866363,108.86645544215,-37.30857581983,,,,07152794-3718307,,,5589281391737556224,,,STAR,tmgaia2,tmgaia2,-9.367,0.558,5.762,0.521,gaia2,2.5940,0.2820,,,19.346100,0.003558,17.835,0.022,cdwrf,cdwrf,3088.0,170.0,4.9240,0.0323,,,0.302,0.035,0.278,0.043,388.7680,46.0015,0.0831,0.0070,40.7010,51.3020,108.86640473862,-37.30855101303
0.187990,3853920196750230709,0,5589281533473792896,,,,16.554141403694068,18.23354242842542,15.28207181504428,,,,108.87519332536107,-37.28564231742053,3.4769991616192293,0.04758207,-9.679039437643619,6.116117350867482,0.0572669,0.057932887,1.226127,16.554108,3.520207161619229,0.7821836329299764,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22866332,108.87524907401,-37.28566987642,,,,07153005-3717083,,J071530.05-371708.3,5589281533473792896,,,STAR,tmgaia2,tmgaia2,-9.989,0.153,6.209,0.158,gaia2,3.5137,0.0821,,,16.573299,0.001132,15.201,0.008,cdwrf,cdwrf,3211.0,157.0,4.7004,0.0122,,,0.543,0.019,0.538,0.022,282.5350,6.6060,0.0650,0.0012,6.4540,6.7580,108.87519501642,-37.28564314113
0.192881,3853920196750230828,0,5589282426827055744,,,,17.255670203546266,18.858869152693494,16.02726158533177,,,,109.000154924215,-37.271302640820316,3.4570552531754175,0.061756257,-10.420183638478221,6.251927087016183,0.07227799,0.08079595,1.0461919,17.255636,3.4958762531754175,0.898200791053408,0.0,0.3231041967901454,1.0,0.002105,109.00015674589,-37.27130350993,5589282426827055744,3.41385673504245,-10.286548898538,6.2787775076781,,237,17.284683,2.816452,1.0,Collinder_135,3370.3687,109.00021312136,-37.27133042715,22938787,109.00021240108,-37.27133054355,,,,07160005-3716167,,,5589282426827055744,,,STAR,tmgaia2,tmgaia2,-10.286,0.180,6.279,0.207,gaia2,3.4139,0.0946,,,17.284700,0.001482,15.965,0.009,cdwrf,cdwrf,3271.0,157.0,4.7883,0.0099,,,0.442,0.017,0.438,0.023,290.8380,8.0755,0.0754,0.0016,7.8550,8.2960,109.00015674589,-37.27130350993
0.192837,3853920196750230789,0,5589283144083535360,,,,18.405468326191766,,,,,,108.95645126116406,-37.23593426576547,3.2487752819168914,0.107777126,-10.385573205280629,6.684493180314705,0.111091465,0.13354488,0.9739209,18.405436,3.2487752819168914,0.6650924684218729,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22866257,108.95650840447,-37.23596254195,,,,07154958-3714093,,J071549.57-371409.3,5589283144083535360,,,STAR,tmgaia2,tmgaia2,-10.229,0.254,6.353,0.302,gaia2,3.2350,0.1439,,,18.408100,0.002755,17.978,0.600,goffs,gaia2,,,,,,,,,,,307.4000,13.7400,0.0747,0.0026,13.1370,14.3430,108.95645308798,-37.23593518662
0.179984,3835888206054699657,0,5589284965149019520,,,,18.20769501732419,20.18667419800492,16.836587380246378,,,,109.28137503894231,-37.46685211239928,3.133353500159605,0.11908674,-9.611808690333854,6.126804586531635,0.13641925,0.12070023,1.0711875,18.182072163439663,3.133353500159605,0.803603194165069,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,22965835,109.28142822163,-37.46687890340,,,,07170754-3728007,,J071707.53-372800.6,5589284965149019520,,,STAR,tmgaia2,tmgaia2,-9.487,0.290,6.024,0.272,gaia2,3.2590,0.1690,,,18.212999,0.002398,16.715,0.015,cdwrf,cdwrf,3051.0,162.0,4.8511,0.0134,,,0.374,0.020,0.362,0.028,305.5330,16.2270,0.0940,0.0039,15.3820,17.0720,109.28137675796,-37.46685296502
0.194374,3835888206054699768,0,5589285622283031808,,,,15.294823323087028,16.27269455874213,14.314761677613502,,,,109.36764851745362,-37.40716499270367,3.363048465890389,0.022201022,-10.159332918586623,6.575339794409228,0.028089521,0.025393184,1.0504042,15.29479,3.399888465890389,1.0,0.0,0.3231041967901454,1.0,0.001616,109.36765030655,-37.40716590155,5589285622283031808,3.34910008502442,-10.2475755852276,6.52473076402497,,227,15.314035,1.9580173,1.0,Collinder_135,3941.0625,109.36770536047,-37.40719421642,23030699,109.36770585166,-37.40719399412,,,263-015621,07172824-3724258,,J071728.23-372425.7,5589285622283031808,17757256,,STAR,tmgaia2,tmgaia2,-10.248,0.054,6.525,0.052,gaia2,3.3491,0.0294,16.044,0.126,15.314000,0.000993,14.321,0.008,cdwrf,cdwrf,3808.0,157.0,4.6165,0.0121,,,0.642,0.020,0.621,0.021,296.0630,2.5970,0.0964,,,,109.36765030655,-37.40716590155
0.190545,3835888206054702126,0,5589285965880375040,,,,15.668245192881278,16.959750437025175,14.544897870103892,,,,109.34270055634329,-37.37140580154251,3.340306316594612,0.025760302,-10.13270089546634,6.229936445146738,0.029725784,0.028536398,1.018398,15.668212,3.3815503165946117,1.0,0.0,0.3231041967901454,1.0,0.001151,109.34270235784,-37.37140667903,5589285965880375040,3.27207665943296,-10.1776316472274,6.17271786319463,,255,15.688216,2.4097137,1.0,Collinder_135,3570.5305,109.34275722332,-37.37143349014,23030822,109.34275749723,-37.37143325601,,,264-015394,07172225-3722171,,J071722.25-372217.0,5589285965880375040,,,STAR,tmgaia2,tmgaia2,-10.178,0.075,6.173,0.073,gaia2,3.2721,0.0425,16.660,0.252,15.688200,0.000768,14.515,0.008,cdwrf,cdwrf,3483.0,157.0,4.6077,0.0128,,,0.652,0.020,0.629,0.021,303.0180,3.9350,0.0972,0.0010,3.8840,3.9860,109.34270235784,-37.37140667904
0.202655,3835888206054702153,0,5589287202830972288,,,,16.850486649344752,18.396583190228327,15.638062945778673,,,,109.37409622425265,-37.36459571548808,3.5949607790465827,0.047344457,-10.902039081603622,6.770359981202278,0.051594734,0.050054844,1.0011144,16.850454,3.633321779046583,0.4630676720221904,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,,23030843,109.37415659504,-37.36462515400,,,,07172979-3721526,,J071729.79-372152.4,5589287202830972288,,,STAR,tmgaia2,tmgaia2,-10.792,0.116,6.612,0.114,gaia2,3.4769,0.0659,18.193,0.049,16.877399,0.001212,15.573,0.008,cdwrf,cdwrf,3319.0,157.0,4.7682,0.0095,,,0.465,0.016,0.462,0.022,285.4120,5.4140,0.0938,0.0014,5.3130,5.5150,109.37409813069,-37.36459668573
