angDist,TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_GES,target,filter,cluster,S/N,Teff,logg,gamma,Ks,RV_1,e_RV,logL,ra_epoch2000_GES,dec_epoch2000_GES,PLX,e_PLX,VRA,e_VRA,VDec,e_VDec,RV_2,SRV,Gflag,prob_p,p_filter,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg
0.330897,484418434919587888,0,5239637763586175232,,,,7.724868979139746,7.768292020026408,7.613245050762032,,,,162.69156730707022,-64.47941202397237,6.579022960559374,0.029850708,-18.572976077626446,9.659388534361325,0.036394615,0.034268357,1.2350967,7.724836,6.5903279605593745,0.8794458084987664,1.0,0.4438221264685632,1.0,0.201411,10504603-6428460,520.0,IC2602,270.4,10557,4.349,-999.0,7.327,20.67,0.31,1.2,162.69175890389,-64.47945495446,6.51,0.05,-13.27,0.06,6.92,0.06,20.67,0.31,1,0.9851,0.9854,0.00408,162.69157336052,-64.47941341786,5239637763586175232,6.50689887620081,-18.3213083574331,9.55106261001114,,249,7.7127733,0.16180086,1.0,IC_2602,8810.589,162.69175890389,-64.47945495446,465107704,162.69175645480,-64.47945454037,53016,8965-01509-1,128-039570,10504602-6428460,,J105046.00-642845.9,5239637763586175232,30398445,,STAR,tmgaia2,tmgaia2,-18.321,0.080,9.551,0.076,gaia2,6.5069,0.0468,7.740,0.030,7.712770,0.000415,7.652,0.006,rered,gaia2,8895.0,169.3,4.2631,0.0666,,,1.831,0.052,2.240,0.308,153.0160,1.1050,0.0516,0.0102,1.0970,1.1130,162.69157336052,-64.47941341786
0.346089,502450425615100711,0,5239639722091716480,,,,16.120691490488944,18.11025713176334,14.797687888971176,,,,162.23837790874603,-64.6914499097378,6.6128915297843704,0.035944205,-19.366933626766187,9.548721149044148,0.042623587,0.03849017,1.0210034,16.120659,6.6612535297843705,0.7872334591171712,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464933634,162.23857928822,-64.69149269893,,,,10485725-6441293,,J104857.23-644129.3,5239639722091716480,30388981,,STAR,tmgaia2,tmgaia2,-19.361,0.111,9.633,0.095,gaia2,6.6541,0.0617,,,16.149401,0.001045,14.686,0.008,cdwrf,cdwrf,3053.0,157.0,4.7930,0.0060,,,0.437,0.013,0.433,0.021,149.6560,1.3925,0.0491,0.0004,1.3800,1.4050,162.23838428676,-64.69145122183
0.337379,502450425615109358,0,5239643188098158848,,,,18.452039096703757,20.60895756794313,17.05504082978149,,,,162.2084374281975,-64.52071565883995,6.633630302644865,0.13006392,-18.7009628246835,9.58891505807788,0.17158931,0.14885402,1.01244,18.452005,6.667798302644865,0.8794458084987664,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464934514,162.20863007851,-64.52075941349,,,,10485007-6431147,,,5239643188098158848,,,STAR,tmgaia2,tmgaia2,-18.648,0.355,9.855,0.308,gaia2,6.5182,0.1953,,,18.497000,0.002395,16.904,0.013,cdwrf,cdwrf,2998.0,161.0,5.0254,0.0097,,,0.223,0.010,0.192,0.022,153.0020,4.6145,0.0504,0.0014,4.4780,4.7510,162.20844343346,-64.52071698244
0.330937,502450425615108729,0,5239645180959784832,,,,17.73509409159642,19.84437964408705,16.36836515697304,,,,161.90777894305356,-64.56067818831619,6.425078228250621,0.08310567,-17.87252727210058,10.494759459626467,0.094953865,0.09735571,0.98708636,17.735062,6.465484228250621,0.7662507805954993,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.007509,161.90778472796,-64.56067963173,5239645180959784832,6.40448571401786,-17.5853805080357,10.8886814937436,,288,17.776224,3.0870495,1.0,IC_2602,3176.51,161.90796386371,-64.56072483158,391800466,161.90796099189,-64.56072651353,,,,10473791-6433384,,J104737.93-643338.4,5239645180959784832,,,STAR,tmgaia2,tmgaia2,-17.585,0.248,10.889,0.196,gaia2,6.4045,0.1217,,,17.776199,0.002226,16.271,0.011,cdwrf,cdwrf,3142.0,158.0,4.9639,0.0074,,,0.267,0.009,0.240,0.021,155.5440,2.9680,0.0497,0.0009,2.9120,3.0240,161.90778472796,-64.56067963173
0.333090,502432833429068932,0,5239649239739552000,,,,17.285740682071808,19.618499888483637,15.906306710396118,,,,162.23031603374503,-64.47018727841834,6.406507330718994,0.068121344,-18.236009626223584,10.506589790742218,0.079957485,0.07279104,0.98902214,17.285707,6.455316330718994,0.8730777644173741,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.006062,162.23032196185,-64.47018872722,5239649239739552000,6.44065839735147,-17.8699177680607,10.6594960639106,,268,17.316193,3.611041,1.0,IC_2602,2873.1257,162.23050409106,-64.47023397425,464934793,162.23050048489,-64.47023462219,,,,10485532-6428128,,J104855.31-642812.9,5239649239739552000,,,STAR,tmgaia2,tmgaia2,-17.870,0.206,10.660,0.157,gaia2,6.4407,0.1006,,,17.316200,0.001227,15.758,0.009,cdwrf,cdwrf,2926.0,157.0,4.8910,0.0005,,,0.333,0.011,0.314,0.021,154.6400,2.4260,0.0529,0.0008,2.3890,2.4630,162.23032196185,-64.47018872722
0.010750,502432833429076326,0,5239651709310192384,,,,18.91596832942321,21.415253192903627,17.373911411669187,,,,162.23202684948637,-64.34430126043969,6.967497483990396,0.24690646,-19.304388930873287,10.192673307519904,0.33076483,0.26731813,1.2435277,18.89034516343966,6.967497483990396,0.6640863539014874,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464935435,162.23203292818,-64.34430267093,,,,10485574-6420396,,J104855.71-642040.4,5239651709310192384,,,STAR,tmgaia2,tmgaia2,,,,,,,,,,18.903700,0.003107,17.221,0.015,cdwrf,cdwrf,3023.0,163.0,5.0359,0.0045,,,0.216,0.012,0.185,0.023,,,,,,,162.23203292818,-64.34430267093
0.330979,502432833429068516,0,5239652675713372032,,,,15.130643635273763,16.585102922421,13.94373687542846,,,,162.03857080770166,-64.4281596364401,6.542723998738689,0.023613652,-17.936608173669825,10.281879183687586,0.028759204,0.025002344,1.0511466,15.13061,6.585634998738689,1.0,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.59E-4,162.03857663291,-64.42816105635,5239652675713372032,6.53561209095714,-17.9317270406565,10.3069465629525,,256,15.152319,2.6482582,1.0,IC_2602,3634.7341,162.03875549387,-64.42820533357,464935013,162.03875549868,-64.42820543318,,,128-038895,10480930-6425415,,J104809.25-642541.3,5239652675713372032,30384964,,STAR,tmgaia2,tmgaia2,-17.932,0.090,10.307,0.078,gaia2,6.5356,0.0489,16.403,0.047,15.152300,0.001450,13.889,0.008,cdwrf,cdwrf,3354.0,157.0,4.7125,0.0094,,,0.529,0.016,0.526,0.020,152.3480,1.1435,0.0553,0.0004,1.1350,1.1520,162.03857663291,-64.42816105635
0.340186,502432833429076053,0,5239653255497968384,,,,13.055391414321925,13.82937731366556,12.188080042236326,,,,162.10562343152907,-64.37882680809759,6.5817364588730705,0.01122096,-18.23385760955739,10.915414299372166,0.0136937145,0.012345889,0.97596526,13.055358,6.60796445887307,1.0,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.01E-4,162.10562930409,-64.37882831524,5239653255497968384,6.55336507519854,-18.2374710771236,10.9293484370002,17.4243676615461,282,13.058012,1.6499958,1.0,IC_2602,5069.2573,162.10581084158,-64.37887532102,464935253,162.10581089350,-64.37887537184,,,129-038343,10482539-6422439,,J104825.37-642243.8,5239653255497968384,30386358,,STAR,tmgaia2,tmgaia2,-18.237,0.028,10.929,0.024,gaia2,6.5534,0.0160,13.742,0.103,13.058000,0.001542,12.255,0.006,rered,gaia2,4213.0,123.8,4.4704,0.1075,,,0.783,0.071,0.660,0.080,151.9230,0.3710,0.0564,0.0100,0.3700,0.3720,162.10562930409,-64.37882831524
0.014240,502432833429076220,0,5239654664250834816,,,,20.6662746374056,20.645873657337003,19.113559265448835,,,,162.18677174109266,-64.33835286217683,5.976700484097567,0.95734525,-19.769241048609814,10.318727078999244,1.6883163,1.348404,1.0773722,20.66471308630915,5.976700484097567,0.2859491241649758,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464935470,162.18678005695,-64.33835449828,,,,10484482-6420183,,,5239654664250834816,,,STAR,tmgaia2,tmgaia2,,,,,,,,21.074,0.127,20.692101,0.010418,19.985,0.035,gbprp,,,,,,,,,,,,,,,,,,162.18678005695,-64.33835449828
0.328348,520570377240778971,0,5239660372284736896,,,,11.031726013338435,11.402448424003254,10.489651697563726,,,,160.7508152313383,-65.50489594700409,6.593275266082953,0.01052801,-17.57009859338801,10.737234274362812,0.012220684,0.01211625,0.74041575,11.0316925,6.611506266082953,1.0,1.0,0.4438221264685632,1.0,0.192981,10430024-6530179,665.0,IC2602,258.24,5542,4.322,0.992,9.485,16.88,0.25,-0.15,160.75100357358,-65.50494366802,6.5,0.02,-12.69,0.03,7.72,0.03,16.88,0.13,1,0.9999,0.9999,0.001251,160.75082118651,-65.50489749305,5239660372284736896,6.49750894544045,-17.5213940157926,10.6556699835428,16.8029389226678,297,11.0342865,0.927228,1.0,IC_2602,5628.5195,160.75100357358,-65.50494366802,390366768,160.75100313702,-65.50494337165,,8965-00604-1,123-035713,10430024-6530178,,J104300.19-653017.7,5239660372284736896,33471408,,STAR,tmgaia2,tmgaia2,-17.521,0.042,10.656,0.039,gaia2,6.4975,0.0234,11.402,0.012,11.034300,0.000992,10.550,0.006,rered,spect,5534.0,147.5,4.4603,0.0863,0.0265,0.0564,0.960,0.059,0.970,0.118,153.2250,0.5530,0.0500,0.0100,0.5510,0.5550,160.75082118651,-65.50489749305
0.336076,520570377240599995,0,5239665182647710592,,,,16.233877208980147,17.971192293114882,14.975886733873466,,,,160.58825565284718,-65.3521916284225,6.543188146188045,0.036958463,-17.93606344318893,11.006176297773319,0.040877018,0.03810674,1.0320703,16.233845,6.588433146188045,1.0,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.004935,160.58826161062,-65.35219317252,5239665182647710592,6.63398490854636,-17.73630848535,11.2492890129967,,247,16.262623,3.0145502,1.0,IC_2602,3022.9014,160.58844680025,-65.35224054464,390367415,160.58844472230,-65.35224160690,,,,10422122-6521080,,J104221.19-652107.9,5239665182647710592,,,STAR,tmgaia2,tmgaia2,-17.736,0.114,11.249,0.103,gaia2,6.6340,0.0685,,,16.262600,0.000904,14.890,0.008,cdwrf,cdwrf,3176.0,157.0,4.8376,0.0035,,,0.388,0.012,0.378,0.021,150.1140,1.5560,0.0510,0.0005,1.5410,1.5710,160.58826161062,-65.35219317252
0.318570,520570377240599863,0,5239665320086648704,,,,14.428094631311057,15.612481286219632,13.327567463927709,,,,160.51362930193392,-65.35126750077383,6.317590888561361,0.017159417,-17.329032765891068,9.934084144443208,0.020578826,0.018414699,1.1286159,14.4280615,6.355315888561361,0.7981926361291753,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001056,160.51363511631,-65.35126887357,5239665320086648704,6.27195358453888,-17.2590908543231,9.91769444737031,,238,14.444036,2.2778893,0.9,IC_2602,3850.2522,160.5138139736,-65.35131165215,390362687,160.51381329502,-65.35131157463,,,124-035181,10420333-6521048,,J104203.30-652104.9,5239665320086648704,,,STAR,tmgaia2,tmgaia2,-17.259,0.052,9.918,0.049,gaia2,6.2719,0.0312,15.125,0.137,14.444000,0.001504,13.307,0.008,cdwrf,cdwrf,3563.0,157.0,4.6404,0.0115,,,0.613,0.019,0.598,0.021,158.7140,0.7905,0.0536,0.0003,0.7870,0.7940,160.51363511631,-65.35126887357
0.316187,520570377240599859,0,5239665320086649472,,,,11.36138252520669,11.763236665703536,10.793843465904041,,,,160.51300124064576,-65.3496517331361,6.359627266250953,0.012114729,-17.10614362240642,10.102811510923228,0.013937697,0.012938132,0.7807497,11.361349,6.381653266250954,0.7698188218080432,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.001743,160.51300697098,-65.34965318838,5239665320086649472,6.33955438487801,-17.0242677290812,10.0103770819973,17.6422155565586,254,11.351169,0.979805,1.0,IC_2602,5658.267,160.51318352616,-65.34969663449,390362683,160.51318271487,-65.34969628862,,,124-035179,10420316-6520590,,J104203.12-652058.8,5239665320086649472,33471104,,STAR,tmgaia2,tmgaia2,-17.024,0.046,10.010,0.042,gaia2,6.3396,0.0264,11.473,0.035,11.351200,0.001243,10.842,0.006,rered,gaia2,5503.0,130.2,4.5511,0.0811,,,0.865,0.044,0.970,0.130,157.0270,0.6565,0.0531,0.0104,0.6540,0.6590,160.51300697098,-65.34965318838
0.338759,538584775750273859,0,5239674700295136000,,,,12.225813594944075,12.856181792983415,11.455096229188406,,,,160.3229539994343,-65.44923929538882,6.520650091343649,0.031828664,-16.699895582106993,12.17280657604023,0.03613458,0.040078774,3.4630294,12.2257805,6.523649091343649,0.5145153021970305,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.014542,160.32295962904,-65.44924104648,5239674700295136000,6.33280358501409,-17.5709455736554,11.8218224359354,10.2768000956418,298,12.230817,1.4150543,1.0,IC_2602,5477.5293,160.32313263271,-65.44929339671,390363092,160.32314170552,-65.44929194579,,,123-035323,10411756-6526576,,J104117.52-652657.3,5239674700295136000,33470881,,STAR,tmgaia2,tmgaia2,-17.571,0.048,11.822,0.051,gaia2,6.3328,0.0248,12.516,0.046,12.230800,0.001542,11.524,0.006,rered,gaia2,4543.0,123.2,4.3497,0.0963,,,0.939,0.072,0.720,0.085,157.1930,0.6170,0.0515,0.0101,0.6150,0.6190,160.32295962904,-65.44924104648
0.316499,538584775750081042,0,5239679579377628672,,,,15.683033949861013,17.52648891326649,14.391459703520958,,,,160.02889236219642,-65.32460165298866,6.585526351594397,0.034552757,-16.691770360158582,10.820576128596548,0.038228434,0.03841056,1.1712102,15.683001,6.636658351594397,0.6951643042553428,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.007353,160.02889792534,-65.32460317812,5239679579377628672,6.67124838923353,-16.3406197783496,11.1354722516107,,232,15.7146225,3.1146631,1.0,IC_2602,3050.6628,160.02907006251,-65.32464974433,464925902,160.02906645081,-65.32465112254,,,,10400698-6519287,,J104006.95-651928.6,5239679579377628672,,,STAR,tmgaia2,tmgaia2,-16.341,0.108,11.135,0.100,gaia2,6.6712,0.0695,,,15.714600,0.001032,14.301,0.008,cdwrf,cdwrf,3129.0,157.0,4.7556,0.0079,,,0.479,0.015,0.477,0.021,149.2790,1.5600,0.0487,0.0005,1.5440,1.5760,160.02889792534,-65.32460317812
0.337985,538584775750080957,0,5239679819895781888,,,,15.734508036742994,17.3740563347888,14.498450014685234,,,,159.98023724698598,-65.34330569743749,6.626004094180537,0.030466879,-17.551389154832417,12.00605410542193,0.036318917,0.032053143,0.9824953,15.734475,6.6724810941805375,0.8634726729240711,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.002721,159.98024307737,-65.34330736508,5239679819895781888,6.64860349140614,-17.3770836286737,12.0046619684654,,244,15.761301,2.8701086,1.0,IC_2602,3275.8992,159.98042423169,-65.34335905756,464925976,159.98042242003,-65.34335905187,,,,10395531-6520361,,J103955.25-652035.9,5239679819895781888,,,STAR,tmgaia2,tmgaia2,-17.377,0.081,12.005,0.074,gaia2,6.6486,0.0491,,,15.761300,0.000974,14.424,0.008,cdwrf,cdwrf,3245.0,157.0,4.7855,0.0063,,,0.446,0.014,0.442,0.021,149.7700,1.1090,0.0480,0.0003,1.1010,1.1170,159.98024307737,-65.34330736508
0.345017,538567183564061398,0,5239689097025651072,,,,5.465261757389552,5.389644611738351,5.585103432867744,,,,160.04749532405842,-65.10016306667245,6.541971245402184,0.066438675,-19.17421236524653,10.347970388105088,0.09178623,0.069336064,0.9260183,5.4652286,6.553881245402184,0.5966395968844846,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464907793,160.04769920609,-65.10020568398,52221,8965-00542-1,125-035423,10401142-6506006,,J104011.42-650600.6,5239689097025651072,,,STAR,tmgaia2,tmgaia2,-19.312,0.198,9.557,0.186,gaia2,6.4940,0.1152,5.510,0.030,5.476090,0.002684,5.649,0.007,rered,gaia2,,,,,,,,,,,153.3960,2.7320,0.0435,0.0007,2.6840,2.7800,160.04750171806,-65.10016453557
0.334830,520535192868717138,0,5239698855172673792,,,,15.905332880027615,17.004969243202492,13.924211264723823,,,,160.91261875515724,-65.07682370243607,6.7123260527795985,0.06948318,-17.881303102720423,11.066472064968869,0.10180371,0.07252247,0.94999224,15.889134894376921,6.7123260527795985,0.9553405740355178,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005156,160.91262471769,-65.07682521035,5239698855172673792,6.75386400288828,-17.6175403476762,11.2843803044347,,153,15.8990755,2.997099,1.0,IC_2602,,160.91280734581,-65.07687288664,911870847,160.91280471955,-65.07687379585,,,,,,,5239698855172673792,,,STAR,gaia2,gaia2,-17.618,0.204,11.284,0.138,gaia2,6.7539,0.0890,,,15.899100,0.003113,14.692,0.012,gbprp,gaia2,,,,,,,,,,,147.4790,1.9500,0.0487,0.0006,1.9240,1.9760,160.91262471769,-65.07682521035
0.877984,520535192868717138,0,5239698855172673792,,,,15.905332880027615,17.004969243202492,13.924211264723823,,,,160.91261875515724,-65.07682370243607,6.7123260527795985,0.06948318,-17.881303102720423,11.066472064968869,0.10180371,0.07252247,0.94999224,15.889134894376921,6.7123260527795985,0.9553405740355178,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.005156,160.91262471769,-65.07682521035,5239698855172673792,6.75386400288828,-17.6175403476762,11.2843803044347,,153,15.8990755,2.997099,1.0,IC_2602,,160.91280734581,-65.07687288664,390843457,160.91286200000,-65.07704500000,,,125-036580,10433908-6504373,,J104339.06-650437.1,,,,STAR,tmgaia,tmgaia,-11.514,2.901,-5.612,2.901,tic7,,,16.933,0.206,,,14.083,0.017,gaiaj,,,,,,,,,,,,,,,,,,160.91273737826,-65.07709821278
0.270648,520535192868717138,0,5239698855193121664,,,,15.796741620355006,16.911621964851697,13.896594833913062,,,,160.91272749867952,-65.07709439205132,6.582859930856954,0.05662223,-16.087969405881406,12.222585977044385,0.07653347,0.066586986,1.2497675,15.780542894376921,6.582859930856954,0.6906087845694754,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.999597,160.91262471769,-65.07682521035,5239698855172673792,6.75386400288828,-17.6175403476762,11.2843803044347,,153,15.8990755,2.997099,1.0,IC_2602,,160.91289717714,-65.07714871456,390843457,160.91286200000,-65.07704500000,,,125-036580,10433908-6504373,,J104339.06-650437.1,,,,STAR,tmgaia,tmgaia,-11.514,2.901,-5.612,2.901,tic7,,,16.933,0.206,,,14.083,0.017,gaiaj,,,,,,,,,,,,,,,,,,160.91273737826,-65.07709821278
0.334917,520535192868717138,0,5239698855193121664,,,,15.796741620355006,16.911621964851697,13.896594833913062,,,,160.91272749867952,-65.07709439205132,6.582859930856954,0.05662223,-16.087969405881406,12.222585977044385,0.07653347,0.066586986,1.2497675,15.780542894376921,6.582859930856954,0.6906087845694754,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.999597,160.91262471769,-65.07682521035,5239698855172673792,6.75386400288828,-17.6175403476762,11.2843803044347,,153,15.8990755,2.997099,1.0,IC_2602,,160.91289717714,-65.07714871456,911870867,160.91289969618,-65.07715261216,,,,,,,5239698855193121664,,,STAR,gaia2,gaia2,-16.466,0.480,13.156,0.414,gaia2,6.9756,0.2470,,,15.786300,0.001416,14.579,0.007,gbprp,gaia2,,,,,,,,,,,143.1090,5.1085,0.0473,0.0016,4.9290,5.2880,160.91273145870,-65.07709596966
0.802740,520535192868717138,0,5239698855193121664,,,,15.796741620355006,16.911621964851697,13.896594833913062,,,,160.91272749867952,-65.07709439205132,6.582859930856954,0.05662223,-16.087969405881406,12.222585977044385,0.07653347,0.066586986,1.2497675,15.780542894376921,6.582859930856954,0.6906087845694754,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.999597,160.91262471769,-65.07682521035,5239698855172673792,6.75386400288828,-17.6175403476762,11.2843803044347,,153,15.8990755,2.997099,1.0,IC_2602,,160.91289717714,-65.07714871456,911870847,160.91280471955,-65.07687379585,,,,,,,5239698855172673792,,,STAR,gaia2,gaia2,-17.618,0.204,11.284,0.138,gaia2,6.7539,0.0890,,,15.899100,0.003113,14.692,0.012,gbprp,gaia2,,,,,,,,,,,147.4790,1.9500,0.0487,0.0006,1.9240,1.9760,160.91262471769,-65.07682521035
0.009669,520517600682493192,0,5239700710619408000,,,,13.767940896052682,15.043844643197486,12.633889112842894,,,,161.33194660381983,-65.1177431123421,6.425872860080347,0.041089702,-17.56653237625024,8.380206938968952,0.050414886,0.046152286,4.0004334,13.767908,6.464224860080347,0.35467675016271677,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391335758,161.33195237505,-65.11774425973,,,125-036937,10451972-6507040,,J104519.74-650704.0,5239700710619408000,,,STAR,tmgaia2,tmgaia2,,,,,,,,14.732,0.103,13.779100,0.001722,12.732,0.006,gbprp,,,,,,,,,,,,,,,,,,161.33195237505,-65.11774425973
0.319889,0,0,5239700710619408640,,,,16.22991727940371,17.84135763036377,14.860786025468279,,,,161.33376945728926,-65.11771436133105,6.7146326206130285,0.034897283,-17.091445298054566,10.793746371359864,0.042253572,0.03837434,1.0280504,16.229883,6.758580620613029,0.9491778974702542,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.003563,161.33377508608,-65.11771584236,5239700710619408640,6.75644288171478,-16.9127827017795,10.65491558486,,262,16.249624,2.9355345,1.0,IC_2602,3489.9463,161.33394999478,-65.11776233343,911872987,161.33394815370,-65.11776171753,,,,,,,5239700710619408640,,,STAR,gaia2,gaia2,-16.913,0.113,10.655,0.089,gaia2,6.7564,0.0532,,,16.249599,0.001068,15.040,0.008,rered,gaia2,3275.0,123.0,,,,,,,,,147.3920,1.1640,0.0522,0.0004,1.1550,1.1730,161.33377508608,-65.11771584236
0.323112,520517600682673381,0,5239701569617071872,,,,10.700326903968321,11.061970059946336,10.174760589689823,,,,161.24822966464444,-65.03858764883226,6.466138948470201,0.011245904,-17.6102248892967,9.980469079620685,0.013294152,0.012354228,0.8535674,10.700294,6.481617948470201,0.9491909290773441,1.0,0.4438221264685632,1.0,0.125856,10445962-6502191,580.0,IC2602,89.49,5797,4.39,-999.0,9.157,25.33,3.0,-0.01,161.24841513013,-65.0386320064,6.39,0.03,-12.77,0.04,7.11,0.03,25.33,3.0,1,0.9922,0.9922,0.002408,161.24823552351,-65.03858907803,5239701569592516480,6.39372142274057,-17.6338196942681,9.81798061809095,9.71510675188772,227,10.680337,0.8872671,1.0,IC_2602,5976.5703,161.24841513013,-65.0386320064,390850870,161.24841543353,-65.03863134978,,8965-00163-1,125-036870,10445962-6502190,,J104459.60-650219.0,5239701569592516480,33471942,,STAR,tmgaia2,tmgaia2,-17.634,0.049,9.818,0.047,gaia2,6.3937,0.0285,10.877,0.008,10.680300,0.002294,10.216,0.006,rered,spect,5795.0,127.4,4.4213,0.0767,0.0700,0.1200,1.040,0.054,1.040,0.126,155.7030,0.6960,0.0525,0.0102,0.6930,0.6990,161.24823552351,-65.03858907803
0.152067,520517600682673141,0,5239702256811832832,,,,18.813180961995705,19.253979982408833,17.63885863373632,,,,161.1279151348665,-65.01818225582778,4.912798319625629,0.63473034,-16.324523285594342,11.093872316496906,0.808183,0.67650646,4.2102265,18.810478423116326,4.930219319625628,0.275257731629333,1.0,0.4438221264685632,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390850982,161.12800542959,-65.01820042353,,,,10443071-6501056,,,5239702256787206528,,,STAR,tmgaia2,tmgaia2,-8.240,4.194,3.875,4.068,hsoy,,,19.210,0.054,18.758200,0.012252,17.997,0.015,gbprp,,,,,,,,,,,,,,,,,,161.12792142550,-65.01818374121
0.284508,520517600682684545,0,5239703768616202752,,,,16.384724519833057,,,,,,161.3225683110394,-64.945280619719,6.402000778621581,0.1346236,-18.00978257109389,6.757739788940432,0.47987783,0.52616006,1.3656301,16.384691,6.402000778621581,0.2825202923779646,1.0,0.4438221264685632,1.0,0.373052,10451743-6456434,665.0,IC2602,35.47,3152,4.849,0.864,11.449,17.83,0.32,-1.45,161.32275732323,-64.945310654,4.85,0.62,-17.01,0.82,10.57,0.82,17.83,0.46,0,0.1587,-1.0,,,,,,,,,,,,,,,,,911876335,161.32274133465,-64.94531023185,,,,,,,5239703768616202752,,,STAR,gaia2,gaia2,-16.416,0.655,6.650,0.592,gaia2,6.5535,0.1835,,,16.370600,0.002957,15.941,0.600,goffs,gaia2,,,,,,,,,,,152.1470,4.2865,0.0482,0.0013,4.1680,4.4050,161.32257443715,-64.94528160133
0.417665,520517600682684545,0,5239703768616202752,,,,16.384724519833057,,,,,,161.3225683110394,-64.945280619719,6.402000778621581,0.1346236,-18.00978257109389,6.757739788940432,0.47987783,0.52616006,1.3656301,16.384691,6.402000778621581,0.2825202923779646,1.0,0.4438221264685632,1.0,0.373052,10451743-6456434,665.0,IC2602,35.47,3152,4.849,0.864,11.449,17.83,0.32,-1.45,161.32275732323,-64.945310654,4.85,0.62,-17.01,0.82,10.57,0.82,17.83,0.46,0,0.1587,-1.0,,,,,,,,,,,,,,,,,391334875,161.32259700000,-64.94539600000,,,,10451742-6456434,,J104517.38-645643.3,,,,STAR,tmgaia,tmgaia,-29.688,2.864,0.739,2.864,tic7,,,,,,,14.276,0.017,gaiaj,spec7,3411.0,106.0,,,-0.2500,0.1300,,,,,,,,,,,161.32223053491,-64.94540760444
