target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,author,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes
238565586,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.3826,0.0861,2.3826,0.0861,0.842,0.0698,0.030176,238565586,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4521,0.0631,0.4521,0.0631,1.1847,0.0588,0.02204,238565586,7,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.2862,0.0767,4.2862,0.0767,0.8177,0.064,0.029124,238565586,10,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3973,0.1155,0.3973,0.1155,0.4065,0.0267,0.022312,238565586,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3982,0.0278,-9999,-9999,-9999,-9999,0.028197,238565586,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3972,0.0812,0.3972,0.0812,-9999,-9999,0.024059,238565586,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.1243,0.0168,-9999,-9999,-9999,-9999,0.029969,238565586,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.3006,0.05,0.3006,0.05,0.4521,0.0307,0.024999,238565586,3,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
238565586,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514320610267197440-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.812,0.0331,0.812,0.0331,-9999,-9999,0.028874,238565586,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4367,0.173,0.4367,0.173,2.1188,0.0459,0.022056,238595840,7,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1782,0.4204,1.1782,0.4204,-9999,-9999,0.03316,238595840,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4363,0.386,0.4363,0.386,1.6127,0.0299,0.023062,238595840,4,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1838,0.4316,1.1838,0.4316,0.816,0.0839,0.028414,238595840,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4359,0.4104,0.4359,0.4104,0.896,0.1799,0.021201,238595840,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1824,0.5579,1.1824,0.5579,0.4361,0.0888,0.029719,238595840,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4368,0.1541,0.4368,0.1541,1.1078,0.0371,0.023492,238595840,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1791,0.2617,1.1791,0.2617,0.4364,0.0349,0.029115,238595840,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4362,0.3098,0.4362,0.3098,-9999,-9999,0.023859,238595840,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1861,0.1749,1.1861,0.1749,0.436,0.0885,0.031541,238595840,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.4358,0.3425,0.4358,0.3425,0.8963,0.1555,0.0224,238595840,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334766479162368-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1814,0.2799,1.1814,0.2799,0.4359,0.103,0.029695,238595840,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238595840_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238595840_tess_v01_llc.fits,QLP,0.8931,0.4402,0.8931,0.4402,5.1895,0.2647,0.026326,238595840,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595840,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000238595840_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000238595840_tess_v01_llc.fits,QLP,0.8907,0.4126,0.8907,0.4126,0.4365,0.0944,0.02946,238595840,5,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,y,m,m,0,2,2,y,There might be a longer ~5 day period; the PCA results are baffling (0.44d and 1.18d)
238595885,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1819,0.1569,1.1819,0.1569,0.5912,0.0849,0.021314,238595885,6,half-maybe,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1847,0.3596,1.1847,0.3596,1.2806,0.0799,0.026504,238595885,5,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,y,n,y,1,2,2,y,Also visible in Sector 7
238595885,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1768,0.1098,1.1768,0.1098,1.5713,0.0866,0.020807,238595885,7,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
238595885,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1913,0.1272,1.1913,0.1272,1.3961,0.0857,0.027215,238595885,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.5713,0.151,1.5713,0.151,1.7519,0.1342,0.027989,238595885,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1866,0.2633,1.1866,0.2633,1.6196,0.0415,0.030067,238595885,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.5914,0.057,0.5914,0.057,0.2954,0.0337,0.023512,238595885,1,half-maybe,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,70,0.2126,13.3572,0.1588,1.1782,0.1254,0.031122,238595885,3,-,FALSE,FALSE,FALSE,FALSE,0,0,1.1782,0.1254,,,,,,,,
238595885,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.5907,0.048,0.5907,0.048,1.5738,0.044,0.023512,238595885,3,-,FALSE,FALSE,FALSE,FALSE,0,1,-99,-99,,,,,,,,
238595885,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,70,0.1247,13.4169,0.1076,-9999,-9999,0.039109,238595885,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.7799,0.0933,1.7799,0.0933,1.5599,0.086,0.02408,238595885,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238595885,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514334178062504576-0008-cam3-ccd4_tess_v01_llc.fits,CDIPS,1.1847,0.107,1.1847,0.107,13.5991,0.0624,0.034923,238595885,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596015,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,5.2807,0.2225,5.2807,0.2225,4.0169,0.0646,0.025873,238596015,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596015,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.9096,0.3688,4.9096,0.3688,2.421,0.0545,0.025663,238596015,1,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,m,0,2,3,y,
238596015,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.9016,0.328,4.9016,0.328,3.7278,0.0387,0.022498,238596015,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596015,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,5.2807,0.0462,5.2807,0.0462,2.4506,0.0313,0.022612,238596015,0,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
238596015,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.9257,0.0578,4.9257,0.0578,-9999,-9999,0.02276,238596015,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
238596015,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514335522393565696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,4.9016,0.0188,-9999,-9999,-9999,-9999,0.024736,238596015,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1415,0.8435,2.1415,0.8435,1.6382,0.0451,0.02323,238596169,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,m,0,2,2,y,
238596169,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1415,0.8435,2.1415,0.8435,1.6382,0.0451,0.02443,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.143,0.8107,2.143,0.8107,4.1216,0.042,0.022583,238596169,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.143,0.8107,2.143,0.8107,4.1216,0.042,0.022578,238596169,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1445,0.8093,2.1445,0.8093,1.6418,0.0437,0.024746,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1445,0.8093,2.1445,0.8093,1.6418,0.0437,0.020999,238596169,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1384,0.4723,2.1384,0.4723,2.4688,0.0588,0.022567,238596169,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1384,0.4723,2.1384,0.4723,2.4688,0.0588,0.025307,238596169,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1293,0.4152,2.1293,0.4152,1.892,0.1171,0.022838,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1293,0.4152,2.1293,0.4152,1.892,0.1171,0.027171,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1445,0.4379,2.1445,0.4379,1.0688,0.0534,0.024081,238596169,0,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359849089113600-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1445,0.4379,2.1445,0.4379,1.0688,0.0534,0.026532,238596169,0,half,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238596169_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238596169_tess_v01_llc.fits,QLP,2.1399,0.75,2.1399,0.75,14.1101,0.0981,0.022096,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596169,QLP,sap_flux,7,hlsp_qlp_tess_ffi_s0007-0000000238596169_tess_v01_llc,hlsp_qlp_tess_ffi_s0007-0000000238596169_tess_v01_llc.fits,QLP,2.1399,0.75,2.1399,0.75,14.1101,0.0981,0.023538,238596169,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596181,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.5604,0.4833,0.5604,0.4833,2.146,0.1428,0.024049,238596181,2,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,longer period from neighboring bright star
238596181,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1476,0.3899,2.1476,0.3899,0.5604,0.2731,0.021826,238596181,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596181,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1476,0.6889,2.1476,0.6889,0.5604,0.0588,0.02652,238596181,4,-,TRUE,TRUE,TRUE,FALSE,0,0,-99,-99,,,,,,,,
238596181,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.5602,0.4013,0.5602,0.4013,2.1293,0.0523,0.02279,238596181,3,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596181,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,0.561,0.2291,0.561,0.2291,2.1218,0.1711,0.025596,238596181,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596181,CDIPS,TFA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514359883448845696-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.146,0.3604,2.146,0.3604,1.0692,0.0448,0.021251,238596181,1,half,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596216,CDIPS,PCA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1584,0.4314,2.1584,0.4314,12.7345,0.0556,0.024563,238596216,5,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,n,n,y,0,2,2,y,
238596216,CDIPS,PCA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1615,0.3665,2.1615,0.3665,0.5546,0.0452,0.025714,238596216,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596216,CDIPS,PCA3,7,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1568,0.2583,2.1568,0.2583,2.4547,0.06,0.022811,238596216,4,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596216,CDIPS,TFA1,7,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1599,0.2607,2.1599,0.2607,2.4934,0.0479,0.025587,238596216,1,-,TRUE,TRUE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
238596216,CDIPS,TFA2,7,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005514339611202418560-0007-cam3-ccd4_tess_v01_llc.fits,CDIPS,2.1522,0.1877,2.1522,0.1877,1.9076,0.06,0.020933,238596216,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
