TMASS_ID,UKIDSS_ID,GAIAEDR3_ID,GAIADR2_G,GAIADR2_BP,GAIADR2_RP,GAIAEDR3_G,GAIAEDR3_BP,GAIAEDR3_RP,GAIADR2_PARALLAX,GAIADR2_PARALLAX_ERROR,GAIADR2_RUWE,GAIAEDR3_RA,GAIAEDR3_DEC,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMDEC,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_RUWE,GAIAEDR3_G_CORRECTED,GAIAEDR3_PARALLAX_CORRECTED,HDBscan_MemProb,HDBscan_Cluster,HDBscan_Stability,MemBool,angDist_Cantat-Gaudin,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,ra_epoch2000_Cantat-Gaudin,dec_epoch2000_Cantat-Gaudin
3782003340200676903,0,5564793622815014528,nan,nan,nan,16.944644082102577,18.776747989327728,15.658267719416852,nan,nan,nan,108.24814336675082,-39.58815377335029,3.604560940196697,0.050477386,-10.100849318982702,6.837928064454336,0.051751778,0.0678921,0.94847405,16.94461,3.6482919401966973,0.8222002138733113,0.0,0.3231041967901454,1.0,0.00447,108.24814520827,-39.58815475547,5564793622815014528,3.42920329086146,-10.082484726212,7.11843610270918,,251,16.976608,3.1103659,0.9,Collinder_135,3168.2947,108.24820162014,-39.58818416413
3763953757319109422,0,5564809600093507968,nan,nan,nan,17.960111917350375,19.900363042971584,16.670013254953737,nan,nan,nan,108.74519536833616,-39.446089043079446,3.6019215985680275,0.089536354,-10.07049910733063,7.044303978989464,0.094771646,0.10669024,0.9747637,17.96008,3.6394935985680275,0.7565624836887341,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781968155828561610,0,5564822411979256064,nan,nan,nan,17.944520991768783,19.51122418428787,16.75260862777637,nan,nan,nan,108.6676331432923,-39.39209543694488,2.83875917818767,0.08856043,-8.77318820696191,5.058377474646302,0.098344,0.09657403,0.9850552,17.944489,2.87165117818767,0.5175332366020301,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
0,0,5564830044136542336,nan,nan,nan,20.75279377786341,21.729163887229635,19.823983934532777,nan,nan,nan,108.58058679471,-39.14150678258198,2.935293355744667,1.4658058,-8.573982918094,5.04300096840951,1.1267735,1.1706372,1.0347699,20.74555862227796,2.9456773557446674,0.47310793209397,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3800035330896200184,0,5564833991209558656,nan,nan,nan,18.46956228542503,20.53200323799673,17.064813746722816,nan,nan,nan,107.98987036721958,-39.66731239438572,3.5314725518987298,0.13788007,-9.944286611998471,6.705098174548251,0.14524578,0.18279497,1.1026111,18.443939163439662,3.5314725518987298,0.9602648028807973,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3818049729405691113,0,5564856977874302336,nan,nan,nan,17.97197979479396,19.742875234433146,16.68909289094168,nan,nan,nan,107.73945402087791,-39.279346175372645,3.5791162183739207,0.08958423,-10.307847093510945,7.269073176887755,0.10080632,0.105808735,0.9986207,17.971947,3.6149942183739205,0.5268875196575565,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3818032137219613939,0,5564859318634561024,nan,nan,nan,15.089998181927777,16.18386972180898,13.994779780794902,nan,nan,nan,108.01023028897775,-39.33762294121622,3.5945737391180983,0.044944555,-9.677492650683082,6.649523691589073,0.050188757,0.05842903,2.2006626,15.089965,3.6325027391180984,0.9584549174362685,0.0,0.3231041967901454,1.0,0.00687,108.01023198331,-39.33762393394,5564859318634561024,3.22944634500238,-9.94907164708417,6.27725392917606,,238,15.108607,2.1964493,1.0,Collinder_135,5098.3115,108.01028590025,-39.33765249464
3800000146524120729,0,5564868423965350272,nan,nan,nan,15.332053030259068,16.732548280993377,14.030043133441644,nan,nan,nan,108.34527296912798,-39.29438045288394,3.050862347820941,0.28840807,-8.591742187884979,6.038698964193571,0.3145056,0.3296228,11.917903,15.33202,3.094831347820941,0.40540043527293396,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
0,0,5564868423965350400,nan,nan,nan,17.277570846956184,nan,nan,nan,nan,nan,108.34520073330718,-39.29490945550107,3.01707098038095,0.103239864,-10.036640620706505,6.526836465422135,0.11582193,0.10855114,1.2731186,17.277538,3.01707098038095,0.5690044391078698,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3800000146524087643,0,5564870584331956736,nan,nan,nan,18.267422295817262,19.970002001119813,16.939108702142946,nan,nan,nan,108.16536652542864,-39.30701634038778,3.6492589978340324,0.13592787,-10.438849605888324,7.361764148492624,0.15317878,0.17574893,1.1388227,18.26739,3.6830679978340326,0.4552162909102525,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3800000146524120620,0,5564870726067748480,nan,nan,nan,16.37189821436344,17.8002035370901,15.200764523980785,nan,nan,nan,108.18557346448132,-39.28033586534098,3.432977101399745,0.041073773,-9.040446702373416,6.904664918287567,0.04382791,0.05327519,0.9876609,16.371864,3.4713451013997454,0.48445445805923976,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
0,0,5564879212922058496,nan,nan,nan,20.61632881642486,21.558116807755805,19.449522408963645,nan,nan,nan,108.40965338261634,-39.11070009354424,3.599359252486044,0.7061576,-10.474453425206386,7.435107695537526,0.76338995,0.9449879,1.0082247,20.605585850564673,3.599359252486044,0.4096418596962473,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3818014545033609517,0,5564890139320479616,nan,nan,nan,17.8906480180651,19.75343736127939,16.585470917682176,nan,nan,nan,108.11419362285261,-39.02867451842422,3.4926175988749666,0.08836137,-9.874424993254799,6.937760493550439,0.09669781,0.11281428,0.9779696,17.865024163439664,3.4926175988749666,0.9354593392458445,0.0,0.3231041967901454,1.0,0.006262,108.11419539163,-39.028675468,5564890139320479616,3.43731873477936,-9.79829546970127,7.33786460947975,,230,17.899845,3.250229,0.7,Collinder_135,2927.2996,108.11425011694,-39.0287053529
3817996952847585524,0,5564899412152493184,nan,nan,nan,19.59348805320754,21.627645760086537,18.19668348252514,nan,nan,nan,108.33251242182577,-38.79439821878153,3.578767505088152,0.33010185,-9.372298667987094,6.326621126455111,0.30914223,0.39326313,1.0317911,19.567863163439664,3.578767505088152,0.6076193652938557,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3763936165133068420,0,5564903123003073664,nan,nan,nan,17.07874973691164,18.682466365568345,15.855993869622846,nan,nan,nan,108.99130721858042,-39.276165356931045,3.543317316569687,0.05292113,-10.182092640827218,6.688344496349619,0.059974805,0.059297252,1.0115929,17.078716,3.582427316569687,0.8503191897434458,0.0,0.3231041967901454,1.0,0.000594,108.99130905169,-39.27616630397,5564903123003073664,3.43141261714445,-10.1597467631896,6.65225945609893,,228,17.110455,2.8312578,1.0,Collinder_135,3108.3997,108.99136567815,-39.27619508289
3763936165133068419,0,5564903196021461760,nan,nan,nan,17.70916025980354,19.685019702175754,16.351179770453797,nan,nan,nan,108.99098928810692,-39.268618683825906,3.3518342309364644,0.08680523,-9.81608777476602,6.245678582388246,0.09495276,0.09765646,1.0724945,17.683536163439662,3.4075832309364644,1.0,0.0,0.3231041967901454,1.0,0.003736,108.9909910325,-39.26861957018,5564903196021461760,3.30627756776004,-9.98176817982715,6.06347369162376,,208,17.715986,3.3428593,1.0,Collinder_135,3337.6409,108.99104564022,-39.26864644238
3763918572947031006,0,5564915599886784896,nan,nan,nan,16.826582744369105,18.403713938050696,15.609136179550726,nan,nan,nan,109.00058253278243,-39.07843793884552,3.6550915177456678,0.046340067,-11.034451914513964,6.727638964022821,0.055472232,0.05225365,0.9956715,16.82655,3.6946615177456676,0.42337070388412334,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781950563642557161,0,5564924636498152832,nan,nan,nan,13.15905701391316,13.671935184116789,12.49396179992209,nan,nan,nan,108.68357375855531,-39.032881415907696,3.4678790122028538,0.009852151,-9.63626850237085,6.779287926350205,0.010870955,0.011704915,0.9322076,13.159024,3.501344012202854,0.9731828086947022,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781932971456520817,0,5564932848475315456,nan,nan,nan,14.226471272531567,14.981334650615006,13.367107415704595,nan,nan,nan,108.9243591112475,-38.85367496762365,3.5514653202418502,0.013450522,-10.099478786880647,6.687516864644648,0.014471482,0.014870593,0.978937,14.2264385,3.58550132024185,0.8622030641706399,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3763900980760986854,0,5564936353168900864,nan,nan,nan,7.361520103455458,7.299300748874103,7.439534472611637,nan,nan,nan,109.35714547514512,-39.02473725110447,3.483138763235901,0.031167755,-10.5040522619157,6.628595608377225,0.033045422,0.043337435,1.0060171,7.361487,3.495235763235901,0.6997535860627124,0.0,0.3231041967901454,1.0,0.005531,109.35714736352,-39.02473822431,5564936353168900864,3.3526680167286,-10.5176337280266,6.25989253265666,,225,7.3478165,-0.13534594,1.0,Collinder_135,12337.01,109.35720556814,-39.02476671151
3763883388574967344,0,5564948138559325568,nan,nan,nan,14.342294211678823,15.094714437322795,13.492197560249004,nan,nan,nan,109.6193808277516,-38.66193910686623,3.268286823573294,0.013861737,-9.646080344083213,6.312524818658822,0.015050762,0.016288994,0.9700339,14.342261,3.302511823573294,0.8915829914276329,0.0,0.3231041967901454,1.0,0.001018,109.61938255586,-38.66193999656,5564948138559325568,3.26015103964253,-9.70765023135776,6.29411024092438,,267,14.35582,1.6104803,1.0,Collinder_135,5309.9785,109.61943573167,-38.66196716252
3763883388574967166,0,5564951260997982976,nan,nan,nan,17.246488534084314,18.936559867895188,15.9944398662107,nan,nan,nan,109.43182350739387,-38.6422105090234,3.459986243115389,0.06473357,-10.576741851664021,6.4736055563393515,0.06493691,0.0792467,1.0268624,17.246456,3.499958243115389,0.7332010245076934,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781915379270488941,0,5564958888859694208,nan,nan,nan,18.666963165447655,20.593962706926426,17.33399475786998,nan,nan,nan,109.14110307918442,-38.700056442093214,3.0145343376346174,0.14719531,-9.636001496230618,6.125110029087908,0.15210457,0.16845138,1.0047312,18.641339163439664,3.0145343376346174,0.6788620248512308,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781897787084436494,0,5564964317698788352,nan,nan,nan,18.144128968261043,19.928910950803157,16.879927857440766,nan,nan,nan,109.32718234446811,-38.56842604441447,3.2632010618128198,0.10872146,-9.652692526254517,6.390143615405041,0.12310641,0.14223275,1.0216395,18.144096,3.2969540618128197,0.8912819985861161,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3781897787084440471,0,5564969029280300928,nan,nan,nan,15.955559066734061,17.241173975299056,14.828248180929371,nan,nan,nan,109.2301419216779,-38.427194910496816,3.427329240594563,0.03311422,-10.25680663105342,6.691285213916171,0.034095377,0.049293708,1.0998149,15.955526,3.4673032405945627,0.8839083733429038,0.0,0.3231041967901454,1.0,0.001164,109.2301437483,-38.42719584233,5564969029280300928,3.43289992659852,-10.3261904533656,6.66585261018723,,194,15.974867,2.41086,1.0,Collinder_135,3725.8083,109.23020011151,-38.42722464953
3781897787084453350,0,5564971292723532032,nan,nan,nan,19.03412891723778,21.098690376072103,17.698794577210162,nan,nan,nan,109.34532670773007,-38.33244681949479,2.9153480092771122,0.19262625,-10.792279256157714,5.980843896048981,0.21237491,0.23754884,1.0420921,19.034096,2.9392890092771125,0.42166692737518807,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3799964962152042968,0,5564973079430908544,nan,nan,nan,18.5891886729438,20.387200363765576,17.198623273840923,nan,nan,nan,108.64655373839801,-38.9411932103875,3.6809490741626414,0.13249275,-9.577838964998332,6.6701683246803665,0.14305294,0.14629298,1.0352011,18.589155,3.7114170741626413,0.812070721504137,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3799964962152042892,0,5564976210465427072,nan,nan,nan,16.786756448759206,18.32283538384611,15.575620181241163,nan,nan,nan,108.54013612194353,-38.90435088073051,3.603251098957808,0.048360392,-9.99143405121431,6.72140817972925,0.053960886,0.05861519,1.0715321,16.786724,3.642519098957808,0.8716935910465502,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3799947369966006921,0,5564987854119593344,nan,nan,nan,18.905844618831964,20.755649434440134,17.55996945601374,nan,nan,nan,108.86005263395451,-38.55238332377259,3.5127159638660133,0.16140023,-10.02295920214537,6.672331230603997,0.16110663,0.18558154,1.0112653,18.880220163439663,3.5127159638660133,0.9145113745270029,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3817961768475488718,0,5564999437648031872,nan,nan,nan,16.304051064937006,17.97665120759672,15.053118328754277,nan,nan,nan,108.63000098088514,-38.573279581065236,3.3530310699362786,0.037972584,-10.011290490581914,6.20820499274911,0.04164897,0.0445302,1.1516714,16.304018,3.396797069936279,1.0,0.0,0.3231041967901454,1.0,0.004157,108.63000275135,-38.57328044808,5564999437648031872,3.35615539495319,-9.85342074621539,5.99139897675376,,234,16.3224,2.9089775,1.0,Collinder_135,3363.9614,108.63005789313,-38.57330717307
3817961768475488711,0,5564999746885660544,nan,nan,nan,13.080391161056363,13.599761398426844,12.378612637788294,nan,nan,nan,108.62458151297601,-38.53585787620472,3.5978373100932868,0.022564935,-9.824223518203905,6.53544300536357,0.02495474,0.025866864,2.6712613,13.080358,3.628961310093287,0.8545448892679659,0.0,0.3231041967901454,1.0,,,,,,,,,,,,,,,,
3799929777779962642,0,5565010157886540928,nan,nan,nan,12.539370035997475,12.921417589392375,11.986119363868482,nan,nan,nan,109.01452446245725,-38.504995071847,3.4526764241614014,0.0124551905,-10.099231656574137,6.730018002705529,0.013351194,0.01405275,1.1212859,12.539337,3.4689684241614014,0.8587687648271635,0.0,0.3231041967901454,1.0,0.002233,109.01452622119,-38.50499607629,5565010157886540928,3.41376790821829,-10.2025922481795,6.60751846681631,9.71621343643006,228,12.546762,0.9500866,1.0,Collinder_135,5775.3467,109.01458182019,-38.50502498304
3799929777779966743,0,5565010845081299328,nan,nan,nan,15.531779710667802,16.915434545786045,14.369456294454205,nan,nan,nan,109.07110406120243,-38.42656612846036,3.3516926178641504,0.03172759,-10.36779308752657,6.584857004349035,0.034351356,0.03743932,1.3377768,15.531747,3.3942176178641503,0.8926308347560775,0.0,0.3231041967901454,1.0,0.005493,109.07110586798,-38.42656706537,5565010845081299328,3.30810299554523,-10.7278828988986,6.57621854639481,,256,15.55509,2.5386848,1.0,Collinder_135,,109.07116288018,-38.42659539448
