target_name,provenance_name,flux_cols,sequence_number,obs_id,productFilename,fund_periods,fund_powers,sig_periods,sig_powers,sec_periods,sec_powers,thresholds,tics,num_sig_peaks,harm_types,clean60,clean30,clean10,clean,half,dbl,period_short,power_short,SpotEvol,MultiProt,Blended,Q,Q2,Q3,Select,Notes
131644297,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005537606754714614016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537606754714614016-0008-cam3-ccd2_tess_v01_llc.fits,1.0792,0.0487,1.0792,0.0487,5.8119,0.0329,0.029724,131644297,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747006,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,1.32,0.0214,-9999,-9999,-9999,-9999,0.028666,131747006,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747006,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,0.2554,0.0164,-9999,-9999,-9999,-9999,0.029548,131747006,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747006,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,0.1162,0.0199,-9999,-9999,-9999,-9999,0.028609,131747006,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747006,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,2.3327,0.0227,-9999,-9999,-9999,-9999,0.029539,131747006,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,3,3,3,n,noise
131747006,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,2.0578,0.0396,2.0578,0.0396,3.714,0.0319,0.027897,131747006,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747006,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538098369548157568-0008-cam3-ccd2_tess_v01_llc.fits,4.5664,0.0349,4.5664,0.0349,-9999,-9999,0.03066,131747006,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
131747719,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7611,0.2353,1.7611,0.2353,1.6075,0.0973,0.026843,131747719,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747719,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7715,0.1806,1.7715,0.1806,1.6032,0.0992,0.027373,131747719,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747719,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7632,0.1109,1.7632,0.1109,1.9509,0.0356,0.029178,131747719,2,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747719,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7652,0.5168,1.7652,0.5168,1.6041,0.1797,0.030678,131747719,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,m,0,3,3,y,
131747719,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7642,0.45,1.7642,0.45,1.6049,0.1468,0.027253,131747719,3,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131747719,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538119195854569088-0008-cam3-ccd2_tess_v01_llc.fits,1.7621,0.2424,1.7621,0.2424,1.6066,0.0932,0.027583,131747719,4,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,0.9033,0.0301,-9999,-9999,-9999,-9999,0.034592,131794307,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000131794307_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000131794307_tess_v01_llc.fits,5.0584,0.4089,5.0584,0.4089,24.05,0.1751,0.025076,131794307,6,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,0.5669,0.0211,-9999,-9999,-9999,-9999,0.028748,131794307,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,0.2986,0.0168,-9999,-9999,-9999,-9999,0.030071,131794307,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,5.067,0.143,5.067,0.143,3.9639,0.1021,0.029854,131794307,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,n,1,2,2,y,Also visible in part of QLP
131794307,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,2.2883,0.0832,2.2883,0.0832,4.8777,0.0745,0.031331,131794307,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131794307,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005545343262123580544-0008-cam3-ccd2_tess_v01_llc.fits,5.4931,0.0821,5.4931,0.0821,4.2438,0.0718,0.028805,131794307,7,-,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
131795872,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2512,0.0147,-9999,-9999,-9999,-9999,0.02837,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131795872,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2001,0.0202,-9999,-9999,-9999,-9999,0.027607,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131795872,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2005,0.0175,-9999,-9999,-9999,-9999,0.026999,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131795872,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2,0.0175,-9999,-9999,-9999,-9999,0.026137,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,3,3,3,n,noise
131795872,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2002,0.0206,-9999,-9999,-9999,-9999,0.027127,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131795872,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005539130506029622016-0008-cam3-ccd2_tess_v01_llc.fits,0.2003,0.0189,-9999,-9999,-9999,-9999,0.029456,131795872,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948117,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,1.858,0.0546,1.858,0.0546,3.594,0.0338,0.031448,131948117,1,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948117,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,0.4453,0.0212,-9999,-9999,-9999,-9999,0.027405,131948117,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948117,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,1.5407,0.0179,-9999,-9999,-9999,-9999,0.031632,131948117,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948117,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,3.7371,0.2625,3.7371,0.2625,4.6512,0.2576,0.027617,131948117,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,m,m,y,1,3,3,y,two even peaks but only one fits the light curve; identical to TIC 131948120
131948117,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,3.7889,0.2248,3.7889,0.2248,4.7542,0.2238,0.026826,131948117,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948117,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112448-0008-cam3-ccd2_tess_v01_llc.fits,3.7278,0.0987,3.7278,0.0987,4.8777,0.0971,0.032089,131948117,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948120,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,1.8592,0.0539,1.8592,0.0539,3.5854,0.0352,0.027522,131948120,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948120,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,0.4454,0.0231,-9999,-9999,-9999,-9999,0.030543,131948120,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948120,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,0.3712,0.0168,-9999,-9999,-9999,-9999,0.026693,131948120,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948120,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,3.7278,0.2617,3.7278,0.2617,4.6297,0.2534,0.029772,131948120,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,m,m,y,1,3,3,y,two even peaks but only one fits the light curve; identical to TIC 131948117
131948120,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,3.7841,0.2281,3.7841,0.2281,4.7618,0.2078,0.028859,131948120,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131948120,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538040134095112704-0008-cam3-ccd2_tess_v01_llc.fits,4.8307,0.1141,4.8307,0.1141,3.7278,0.1054,0.028971,131948120,3,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131981608,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,0.734,0.1014,0.734,0.1014,0.7651,0.0369,0.027808,131981608,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131981608,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,0.7315,0.0352,0.7315,0.0352,-9999,-9999,0.033482,131981608,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
131981608,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,0.4788,0.0173,-9999,-9999,-9999,-9999,0.03204,131981608,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131981608,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,0.7329,0.1577,0.7329,0.1577,0.7647,0.0782,0.03173,131981608,1,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,y,n,y,0,2,3,y,two close peaks; differential rotation
131981608,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,0.7337,0.077,0.7337,0.077,5.5747,0.0491,0.029205,131981608,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
131981608,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538128095027635840-0008-cam3-ccd2_tess_v01_llc.fits,5.9619,0.0384,5.9619,0.0384,-9999,-9999,0.029686,131981608,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
132166005,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,0.8772,0.0153,-9999,-9999,-9999,-9999,0.031541,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132166005,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,1.0792,0.0232,-9999,-9999,-9999,-9999,0.029037,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132166005,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,0.2577,0.0186,-9999,-9999,-9999,-9999,0.029038,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132166005,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,0.7015,0.0258,-9999,-9999,-9999,-9999,0.027894,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,3,3,3,n,noise
132166005,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,2.4328,0.0213,-9999,-9999,-9999,-9999,0.035013,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132166005,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005538236568720405248-0008-cam3-ccd2_tess_v01_llc.fits,1.593,0.0261,-9999,-9999,-9999,-9999,0.028412,132166005,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132232294,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,0.11,0.0136,-9999,-9999,-9999,-9999,0.027254,132232294,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132232294,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000132232294_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000132232294_tess_v01_llc.fits,17.9986,0.4647,17.9986,0.4647,8.0778,0.3292,0.025042,132232294,3,-,FALSE,FALSE,FALSE,FALSE,0,0,8.0778,0.3292,,,,,,,,
132232294,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,0.11,0.0216,-9999,-9999,-9999,-9999,0.034827,132232294,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132232294,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,0.2322,0.0282,-9999,-9999,-9999,-9999,0.029725,132232294,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132232294,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,5.067,0.1788,5.067,0.1788,7.1545,0.0993,0.028304,132232294,5,-,TRUE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,n,1,2,2,y,
132232294,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,6.8292,0.1068,6.8292,0.1068,3.2238,0.1023,0.027803,132232294,4,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,-99,-99,,,,,,,,
132232294,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005537843836912034560-0008-cam3-ccd2_tess_v01_llc.fits,5.0584,0.1176,5.0584,0.1176,6.9881,0.1008,0.032604,132232294,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132864842,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,1.2318,0.0856,1.2318,0.0856,-9999,-9999,0.08369,132864842,0,-,TRUE,TRUE,TRUE,TRUE,0,0,-99,-99,,,,,,,,
132864842,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,0.8336,0.06,-9999,-9999,-9999,-9999,0.07213,132864842,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132864842,CDIPS,TFA3,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,1.056,0.0486,-9999,-9999,-9999,-9999,0.075981,132864842,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132864842,CDIPS,PCA1,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,2.297,0.0416,2.297,0.0416,1.5664,0.0386,0.027393,132864842,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,y,2,2,2,n,
132864842,CDIPS,PCA2,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,0.8886,0.0681,-9999,-9999,-9999,-9999,0.073729,132864842,0,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
132864842,CDIPS,PCA3,8,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005534775787153586048-0008-cam3-ccd2_tess_v01_llc.fits,3.4535,0.0712,3.4535,0.0712,2.856,0.0556,0.025655,132864842,2,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
148613198,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000148613198_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000148613198_tess_v01_llc.fits,0.3196,0.3677,0.3196,0.3677,20.1741,0.2425,0.026844,148613198,4,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,n,n,,1,2,2,y,cutout image looks like a mess
148747785,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000148747785_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000148747785_tess_v01_llc.fits,19.2684,0.3033,19.2684,0.3033,9.3036,0.1986,0.028687,148747785,6,half-maybe,FALSE,FALSE,FALSE,FALSE,1,0,9.3036,0.1986,n,n,,2,2,2,n,clear eclipses; cutout image looks like a mess
148923877,CDIPS,TFA1,8,hlsp_cdips_tess_ffi_gaiatwo0005588530670115602688-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005588530670115602688-0008-cam3-ccd2_tess_v01_llc.fits,0.7208,0.0874,0.7208,0.0874,0.8369,0.0794,0.03148,148923877,6,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
148923877,QLP,sap_flux,8,hlsp_qlp_tess_ffi_s0008-0000000148923877_tess_v01_llc,hlsp_qlp_tess_ffi_s0008-0000000148923877_tess_v01_llc.fits,9.3908,0.2491,9.3908,0.2491,20.0395,0.216,0.02783,148923877,8,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,m,n,,2,2,2,n,possible signal but messy; cutout image looks like a mess
148923877,CDIPS,TFA2,8,hlsp_cdips_tess_ffi_gaiatwo0005588530670115602688-0008-cam3-ccd2_tess_v01_llc,hlsp_cdips_tess_ffi_gaiatwo0005588530670115602688-0008-cam3-ccd2_tess_v01_llc.fits,0.7566,0.0998,0.7566,0.0998,0.8751,0.077,0.033124,148923877,5,-,FALSE,FALSE,FALSE,FALSE,0,0,-99,-99,,,,,,,,
